MR,Author,Journal,Year,Publication Type,Citation,Version,Website,Lentght,Accuracy Score,Lenght
3807061,"Eick, B. and Moede, T.",J. Algebra,2018,article,"M. Vaughan-Lee, B. Eick, LiePRing – Database and Algorithms for Lie p-Rings, 2015. A GAP 4 package, see [22].",Package,No,109,2,109
4199813,"Eick, B. and Ghorbanzadeh, T. J.",J. Symbolic Comput.,2021,article,"Vaughan-Lee, M., Eick, B., 2015. LiePRing - Database and Algorithms for Lie p-rings. A GAP 4 package, see The GAP Group (2019).",Package,No,127,2,127
3313511,"Eisele, F. and Kiefer, A. and Van Gelder, I.",J. Pure Appl. Algebra,2015,article,"G. Olteanu, Á. del Río, An algorithm to compute the Wedderburn decomposition of semisimple group algebras implemented in the GAP package wedderga, J. Symb. Comput. 44 (5) (2009) 507–516. 
MR2499925",Package,No,197,2,197
3022760,"Elashvili, A. G. and Kac, V. G. and Vinberg, E. B.",Transform. Groups,2013,article,"W. de Graaf, SLA-computing with simple Lie algebras, a GAP package, 2009, http://science.unitn/simdegraaf/sla.html, http://www.gap-system.org/Contacts/cite.html.",Package,Yes,161,3,161
3917964,"Eliahou, S. and Fromentin, J.",Semigroup Forum,2019,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: ""Numericalsgps"": a GAP package on numerical semigroups. http://www.gap-system.org/Packages/numericalsgps.html",Package,Yes,156,3,156
3998824,"Eliahou, S. and Fromentin, J.",J. Combin. Theory Ser. A,2020,article,"M. Delgado, P.A. García-Sánchez, J. Morais, NumericalSgps: a GAP package on numerical semi-groups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,153,3,153
2595184,"Ellis, G. and Sköldberg, E.",Comment. Math. Helv.,2010,article,"G. Ellis, Homological algebra programming. A GAP package for computational homological algebra. http://www.gap-system.org/Packages/hap.html",Package,Yes,139,3,139
2818950,"Ellis, G. and King, S.",J. Group Theory,2011,article,G. Ellis. HAP—a homological algebra package for GAP. www.gap-system.org/Packages/ packages.html.,Package,Yes,96,3,96
3175315,"Ellis, G. and Hegarty, F.",J. Homotopy Relat. Struct.,2014,article,"Ellis, G.: HAP-Homological Algebra programming, Version 1.9.4 (2011), a package for the GAP computational algebra system. http://www.gap-system.org/Packages/hap.html",Package,Yes,165,3,165
3175315,"Ellis, G. and Hegarty, F.",J. Homotopy Relat. Struct.,2014,article,"Felsch, V.: CRYSTCAT-Crystallographic Groups Catologue, a package for the textsc GAP computer algebra system, http://www.math.uni-bielefeld.de/simgaehler/gap/CrystCat/",Package,Yes,167,3,167
3175315,"Ellis, G. and Hegarty, F.",J. Homotopy Relat. Struct.,2014,article,"Hegarty, F.: HAPPERMUTAHEDRAL-Version 1.0 (2011), a package for the GAP computational algebra system. http://hamilton.nuigalway.ie",Package,Yes,130,3,130
3896314,"Ellis, G. and Fragnaud, C.",J. Knot Theory Ramifications,2018,article,"G. Nagy and P. Vojtechovsky, LOOPS — Computing with quasigroups and loops in GAP, version 3.3.0 (2016), http://www.gap-system.org/Packages/loops.html.",Package,Yes,150,3,150
3896314,"Ellis, G. and Fragnaud, C.",J. Knot Theory Ramifications,2018,article,"L. Vendramin, Rig — a GAP package for racks, quandles and Nichols algebras, version 0.6 (2011), http://github.com/vendramin/rig/.",Package,Yes,129,3,129
2743136,"El-Zanati, S. and Heden, O. and Seelinger, G. and Sissokho, P. and Spence, L. and Vanden Eynden, C.",J. Combin. Des.,2010,article,"L. Soicher, GRAPE—a GAP package, Version 4.3 (2006), http://www.maths.qmul.ac.Uk/sim leonard/grape.",Package,Yes,99,3,99
3386493,"Farrán, J. I. and García-Sánchez, P. A.",IEEE Trans. Inform. Theory,2015,article,"M. Delgado, P. A. García-Sánchez, and J. Morais. (2015). NumericalSgps, A Package for Numerical Semigroups, Version 1.0.1, Refereed GAP Package. [Online]. Available: http://www.fc.up.pt/cmup/mdelgado/numericalsgps 
MR3493240",Package,Yes,224,3,224
3865747,"Farrán, J. I. and García-Sánchez, P. A. and Heredia, B. A.",Des. Codes Cryptogr.,2018,article,"Delgado M., García-Sánchez P.A., Morais J.: Numerical Sgps, A GAP Package for Numerical Semigroups, Version 1.0.1 (Refereed GAP package), (2015). http://www.gap-system.org. 
MR3493240",Package,Yes,183,3,183
3810531,"Farrán, J. I. and García-Sánchez, P. A. and Heredia, B. A. and Leamer, M. J.",Des. Codes Cryptogr.,2018,article,"Delgado M., García-Sánchez P.A., Morais J.: ""NumericalSgps"". A package for numerical semigroups, Version 1.0.1 (2015), (Refereed GAP package). http://www.gap-system.org. 
MR3493240",Package,Yes,180,3,180
3500766,"Fawcett, J. B. and O'Brien, E. A. and Saxl, J.",J. Algebra,2016,article,"L. Maas, SpinSym – a GAP package, Version 1.5, http://www.uni-due.de/~s400304/spinsym/, 2013.",Package,Yes,93,3,93
3500766,"Fawcett, J. B. and O'Brien, E. A. and Saxl, J.",J. Algebra,2016,article,"J. Müller, M. Neunhöffer, F. Noeske, Orb – a GAP 4 package, Version 4.7.3, http://gap-system.github.io/orb/, 2014.",Package,Yes,114,3,114
3780414,"Fawcett, J. B. and Giudici, M. and Li, C. H. and Praeger, C. E. and Royle, G. and Verret, G.",J. Combin. Theory Ser. A,2018,article,"R.A. Wilson, R.A. Parker, S. Nickerson, J.N. Bray, T. Breuer, AtlasRep, a GAP interface to the Atlas of Group Representations, version 1.5, http://www.gap-system.org/Packages/atlasrep.html, 2011.",Package,Yes,195,3,195
3893366,"Fawcett, J. B. and Müller, J. and O'Brien, E. A. and Wilson, R. A.",J. Algebra,2019,article,"T. Breuer, CTblLib — a GAP package, Version 1.2.2, http://www.math.rwth-aachen.de/~Thomas.Breuer/ctbllib/, 2013.",Package,Yes,112,3,112
1831507,"Fernandes, V. H.",Semigroup Forum,2001,article,"Linton, S., G. Pfeiffer, E. Robertson and N. Ruškuc, ""Monoid v2.0"", GAP package, 1997; http://www-gap.dcs.st-and.ac.uk/simgap/",Package,Yes,126,3,126
1831507,"Fernandes, V. H.",Semigroup Forum,2001,article,"Pfeiffer, G., ""fpmonoid.g v2.0"", GAP package, 1997; http://www-gap.dcs.st-and.ac.uk/simgap/",Package,Yes,91,3,91
1831507,"Fernandes, V. H.",Semigroup Forum,2001,article,"Widi, M. O., ""Semigroup functions for GAP v1.25"", GAP package, 1994; http://www-gap.dcs.st-and.ac.uk/simgap/",Package,Yes,108,3,108
1765325,"Fernandes, V. H.",Comm. Algebra,2000,article,"S. Linton, G. Pfeiffer, E. Robertson and N. Ruškuc, Monoid v2.0, GAP package [19], 1997.",Package,No,88,1,88
1765325,"Fernandes, V. H.",Comm. Algebra,2000,article,"G. Pfeiffer, fpmonoid.g v2.0, GAP package [19], 1997.",Package,No,53,1,53
4081173,"Filakovský, M. and Vok\v{r}ínek, L.",Found. Comput. Math.,2020,article,"B. Eick, M. Horn, W. Nickel. Manual for the polycyclic package in GAP. https://www.gap-system.org/Manuals/pkg/polycyclic-2.11/doc/manual.pdf, (2013). Accessed 6 May 2019.",Package,Yes,170,3,170
4082423,"Földvári, A. and Horváth, G.",Internat. J. Algebra Comput.,2020,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr and C. Nöbauer, SONATA — system of near-rings and their applications, GAP package, Version 2.8 (2015), http://www.algebra.uni-linz.ac.at/Sonata/.",Package,Yes,188,3,188
2718647,"Foguel, T. and Kinyon, M.",J. Algebra Appl.,2010,article,"G. P. Nagy and P. Vojtěchovský, LOOPS: Computing with Quasigroups and Loops, version 2.1.0, package for GAP, http://www.math.du.edu/loops.",Package,Yes,138,3,138
2780421,"Fortunato, L. and de Graaf, W. A.",J. Phys. A,2011,article,de Graaf W A SLA—computing with simple Lie algebras: a GAP package http://science.unitn.it/degraaf/sla.html,Package,Yes,107,3,107
3436389,"Friese, E. and Ladisch, F.",Adv. Math.,2016,article,"M. Dutour Sikirić, Polyhedral, GAP-package, version dated 2013-09-08, http://mathieudutour.altervista.org/Polyhedral/, 2013 (visited on 2014-09-08).",Package,Yes,148,3,148
3030511,"Fritzsche, T. and Külshammer, B. and Reiche, C.",J. Algebra,2013,article,"D. Traytel, GAP 4 package Hecke, version 1.3, http://home.in.tum.de/simtraytel/hecke/, 2010.",Package,Yes,92,3,92
3511292,"Fromentin, J. and Hivert, F.",Math. Comp.,2016,article,"M. Delgado, P. A. Garciá-Sánchez, and J. Morais, NumericalSgps, A GAP package for numerical semigroups. Available via http://www.gap-system.org.",Package,Yes,144,3,144
3108775,"Gaberdiel, M. R. and Persson, D. and Ronellenfitsch, H. and Volpato, R.",Commun. Number Theory Phys.,2013,article,"G. Ellis, HAP (Homological Algebra Programming) - a GAP package, version 1.10.8, (2012); http://www.gap-system.org/Packages/hap.html.",Package,Yes,133,3,133
3318546,"Garber, D. and Kahrobaei, D. and Lam, H. T.",J. Math. Cryptol.,2015,article,"B. Eick and W. Nickel, Polycyclic: Computation with polycyclic groups, a GAP 4 package, www.gap-system.org/Packages/polycyclic.html.",Package,Yes,132,3,132
3319645,"García-García, J. I. and Moreno-Frías, M. A. and Vigneron-Tenorio, A.",Israel J. Math.,2015,article,"M. Delgado, P. A. García-Sánchez and J. Morais, ""NumericalSgps"": a GAP package for numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html",Package,Yes,158,3,158
4209957,"García Iglesias, A. and Pacheco Rodríguez, E.",J. Algebra Appl.,2021,article,"A. M. Cohen and J. W. Knopper, GBNP- a GAP package, Version 1.0.3 (2016), https://www.gap-system.org/Packages/gbnp.html.",Package,Yes,120,3,120
2734166,"García-Sánchez, P. A. and Ojeda, I.",Pacific J. Math.,2010,article,"M. Delgado, P. A. García-Sánchez, and J. Morais, GAP package NumericalSgps: A package for numerical semigroups, 2008, available at http://www.gap-system.org/Packages/numericalsgps.html. 
MR3493240",Package,Yes,196,3,196
3739324,"García-Sánchez, P. A. and Llena, D. and Moscariello, A.",Forum Math.,2018,article,"M. Delgado, P. A. García-Sánchez and J. Morais, NumericalSgps. A package for numerical semigroups, Version 1.0.1, 2015, refereed GAP package, http://www.fc.up.pt/cmup/mdelgado/numericalsgps. 
MR3493240",Package,Yes,201,3,201
3651565,"García-Sánchez, P. A. and Llena, D. and Moscariello, A.",Aequationes Math.,2017,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: NumericalSgps, A package for numerical semigroups, Version 1.0.1 dev (2015), (Refereed GAP package). http://www.gap-system.org/Packages/numericalsgps.html 
MR3493240",Package,Yes,212,3,212
3708599,"García-Sánchez, P. A. and Heredia, B. A. and Karakaş, H. İ. and Rosales, J. C.",J. Algebra Appl.,2017,article,"M. Delgado, P. A. García-Sánchez and J. Morais, Numerical Sgps —A package for numerical semigroups, version 1.0.1 (2015) (Refereed GAP package), http://www.fc.up.pt/cmup/mdelgado/numericalsgps. 
MR3493240",Package,Yes,204,3,204
3910672,"García-Sánchez, P. A. and O'Neill, C. and Webb, G.",J. Algebra Appl.,2019,article,"P. A. García-Sánchez and A. Sánchez-R.-Navarro, 4ti2gap, GAP wrapper for 4ti2, https://github.com/gap-packages/4ti2gap.",Package,Yes,119,3,119
3910672,"García-Sánchez, P. A. and O'Neill, C. and Webb, G.",J. Algebra Appl.,2019,article,"M. Costantini and W. de Graaf, singular, The GAP interface to Singular, Version 12.04.28 (2012), (GAP package), http://www.gap-system.org/HostedGap-Packages/singular/.",Package,Yes,167,3,167
3910672,"García-Sánchez, P. A. and O'Neill, C. and Webb, G.",J. Algebra Appl.,2019,article,"M. Delgado, P. A. García-Sánchez and J. Morais, NumericalSgps, a package for numerical semigroups, Version 1.0.1 (2015), (Refereed GAP package), http://www.gap-system.org. 
MR3493240",Package,Yes,182,3,182
3910672,"García-Sánchez, P. A. and O'Neill, C. and Webb, G.",J. Algebra Appl.,2019,article,"S. Gutsche, M. Horn and C. Söger, NormalizInterface, GAP wrapper for Normaliz, Version 0.9.5 (2016), (GAP package), https://gap-packages.github.io/NormalizInterface.",Package,Yes,165,3,165
4164638,"García-Sánchez, P. A. and Cruz, H. M.",Integers,2020,article,"M. Delgado, P. A. García-Sánchez and J. Morais, NumericalSgps, A package for numerical semigroups, Version 1.1.10 (2018), (Refereed GAP package), https://gap-packages.github.io/numericalsgps. 
MR3493240",Package,Yes,202,3,202
3250444,"Garonzi, M. and Levy, D.",J. Algebra,2014,article,"T. Breuer, CTblLib—GAP's character table library package, version 1.2.1, http://www.math.rwth-aachen.de/simThomas.Breuer/ctbllib, 2012.",Package,Yes,135,3,135
3250444,"Garonzi, M. and Levy, D.",J. Algebra,2014,article,"T. Breuer, Data provided by the GAP package mfer, http://www.math.rwth-aachen.de/simmfer/data/index.html.",Package,Yes,105,3,105
3626710,"Garonzi, M. and Levy, D. and Maróti, A. and Simion, I. I.",J. Algebra Appl.,2017,article,"T. Breuer, CTblLib-GAP's character table library package, version 1.2.1 (2012), http://www.math.rwth-aachen.de/~Thomas.Breuer/ctbllib.",Package,Yes,134,3,134
3037782,"Geck, M. and Malle, G.",Represent. Theory,2013,article,"J. Michel, Development version of the GAP-part of CHEVIE. Webpage and GAP3 package; see http://people.math.jussieu.fr/~jmichel/chevie/chevie.html",Package,Yes,145,3,145
3378861,"Geck, M. and Halls, A.",Math. Comp.,2015,article,"J. Michel, The development version of the CHEVIE package of GAP3, preprint, available at arXiv:1310.7905. 
cf. MR3343221",Package,No,120,2,120
3962820,"Geck, M.",Rend. Semin. Mat. Univ. Padova,2019,article,"J. Michel, The development version of the CHEVIE package of GAP3, J. Algebra 435 (2015), pp. 308–336. 
MR3343221",Package,No,112,2,112
4135543,"Geck, M.",J. Algebra,2020,article,"J. Michel, The development version of the CHEVIE package of GAP3, J. Algebra 435 (2015) 308–336, Webpage at https://webusers.imj-prg.fr/~jean.michel/chevie/chevie.html. 
MR3343221",Package,Yes,179,3,179
2830088,"González-Meneses, J.",Ann. Math. Blaise Pascal,2011,article,"M. Geck, G. Hiss, F. Lübeck, G. Malle, J. Michel & G. Pfeiffer - ""Chevie: computer algebra package for GAP3."", http://people.math.jussieu.fr/simjmichel/chevie/chevie.html.",Package,Yes,171,3,171
1876310,"de Graaf, W. A. and Nickel, W.",J. Symbolic Comput.,2002,article,"Eick, B., Nickel, W. (2000). Polycyclic, A GAP package, see The Gap Team (1997).",Package,No,80,1,80
1959260,"de Graaf, W. A.",Experiment. Math.,2002,article,"W. A. de Graaf. QuaGroup a GAP share package, 2001. (www.math.uu.nl/people/graaf/quagroup.html).",Package,Yes,96,3,96
1987542,"de Graaf, W. A.",LMS J. Comput. Math.,2003,article,"W. A. de Graaf, `QuaGroup, a GAP share package', 2001; http://www.math.uu.nl/people/graaf/guagroup.html. 111, 115",Package,Yes,113,3,113
2771631,"Grabowski, J. E.",J. Pure Appl. Algebra,2011,article,"Willem A. de Graaf, QuaGroup, a package for GAP4, version 1.3. Software web homepage: http://www.science.unitn.it/simdegraaf/quagroup.html.",Package,Yes,139,3,139
2356846,"Gramlich, R. and Horn, M. and Nickel, W.",J. Algebra,2007,article,"D. Holt, Cohomolo: A GAP 4 package to perform certain cohomological calculations on a finite permutation group G, http://www.maths.warwick.ac.uk/simdfh/, 2000.",Package,Yes,159,3,159
2803792,"Graña, M. and Heckenberger, I. and Vendramin, L.",Adv. Math.,2011,article,"A. Cohen, J. Knopper, GBNP, A GAP package for Gröbner bases of noncommutative polynomials, available at: http://dam02.win.tue.nl/products/gbnp/.",Package,Yes,144,3,144
2803792,"Graña, M. and Heckenberger, I. and Vendramin, L.",Adv. Math.,2011,article,"M. Graña, L. Vendramin, Rig, A GAP package for racks and Nichols algebras, available at: http://code.google.com/p/rig/.",Package,Yes,119,3,119
4166354,"Griggs, T. S. and Kozlik, A. R.",J. Combin. Des.,2020,article,"G. P. Nagy and P. Vojtěchovský, LOOPS—a GAP package, version 2.1.0, 2008, available at https://gap-packages.github.io/loops/",Package,Yes,124,3,124
3351967,"Grishkov, A. and Nunes, R. and Sidki, S.",J. Algebra,2015,article,"A.M. Cohen, J.W. Knopper, GBNP: GAP package for computing Grobner bases of noncommutative polynomials, version 1.0.1, http://www.gap-system.org/Packages/gbnp.html, 2010.",Package,Yes,169,3,169
3491742,"Grishkov, A. and Rasskazova, M. and Vojtěchovský, P.",Publ. Math. Debrecen,2016,article,"G. P. Nagy and P. Vojtěchovský, LOOPS: Computing with quasigroups and loops, version 2.2.0, a package for GAP, available at http://www.math.du.edu/loops.",Package,Yes,153,3,153
4067907,"Gryak, J. and Haralick, R. M. and Kahrobaei, D.",Exp. Math.,2020,article,"B. Eick, W. Nickel, and M. Horn. ""Polycyclic, Computation with Polycyclic Groups, Version 2.11."" Available online: http://www.icm.tu-bs.de/ag_algebra/software/polycyclic/, Mar 2013. Refereed GAP package.",Package,Yes,203,3,203
3572262,"Guest, S. and Spiga, P.",Trans. Amer. Math. Soc.,2017,article,"M. Neunhöffer, Á. Seress: GAP Package ""recog"" http://www-groups.mcs.st-and.ac.uk/neunhoef.",Package,Yes,90,3,90
3918058,"Gupta, S. and Maheshwary, S.",Internat. J. Algebra Comput.,2019,article,"G. K. Bakshi, O. Broche Cristo, A. Herman, A. Konovalov, S. Maheshwary, A. Olivieri, G. Olteanu, Á. del Río and I. van Geldar, Wedderga — wedderburn decomposition of group algebras-a GAP&i package, Version 4.9.3 (2018), http://www.cs.standrews.ac.uk/~a&ilexk/wedderga.",Package,Yes,268,3,268
3533344,"Gyürki, Š.",Discrete Math.,2016,article,"Ch. Pech, S. Reichard, The SetOrbit package for GAP, (accessed May 2016), http://www.math.tu-dresden.de/~pech.",Package,Yes,110,3,110
3258490,"Haarmann, J. and Kalauli, A. and Moran, A. and O'Neill, C. and Pelayo, R.",Semigroup Forum,2014,article,"Delgado, M., García-Sánchez, P.A., Morais, J.J.: GAP Numerical Semigroups Package: http://www.gap-system.org/Manuals/pkg/numericalsgps/doc/manual.pdf",Package,Yes,149,3,149
1944678,"Haemers, W. H. and Kuijken, E.",Linear Algebra Appl.,2002,incollection,"J. De Beule, P. Govaerts, L. Storme, Projective Geometries, A Share Package for GAP (2000). Available from http://cage.rug.ac.be/ jdebeule/pg.",Package,Yes,142,3,142
3008406,"Haïssinsky, P. and Pilgrim, K. M.",J. Mod. Dyn.,2012,article,"Laurent Bartholdi, Functionally recursive groups, GAP package, 2011. Available from: http://www.uni-math.gwdg.de/laurent/FR/.",Package,Yes,125,3,125
2888572,"Hashemi, M.",Ukraïn. Mat. Zh.,2009,article,"GAP–Groups, Algorithms, Programming, Version 4.4, AutPGroup and Small Groups Packages, http://www.gap-system.org.",Package,Yes,113,3,113
3709162,"Hatui, S.",J. Algebra,2017,article,"G. Ellis, HAP-homological algebra programming, A refereed GAP4 package (GAP Group 2005), available at http://hamilton.nuigalway.ie/Hap/www, 2008.",Package,Yes,145,3,145
3834965,"Hatui, S.",Proc. Indian Acad. Sci. Math. Sci.,2018,article,"Ellis G, HAP-homological algebra programming, a refereed GAP 4 package (GAP Group 2005), available at http://hamilton.nuigalway.ie/Hap/www (2008)",Package,Yes,145,3,145
3279952,"Hauenstein, J. and Rodriguez, J. I. and Sturmfels, B.",J. Algebr. Stat.,2014,article,"A. Distler: RadiRoot: roots of a polynomial as radicals – a GAP package, version 2.6, www.icm.tu-bs.de/agalgebra/software/radiroot, 2011.",Package,Yes,137,3,137
3418031,"Hausen, J. and Keicher, S.",LMS J. Comput. Math.,2015,article,"S. Gutsche, `GAP package ToricVarieties', available at http://www.gap-system.org/Packages/toricvarieties.html.",Package,Yes,110,3,110
3418031,"Hausen, J. and Keicher, S.",LMS J. Comput. Math.,2015,article,"D. Joyner, `GAP package toric', available at http://www.gap-system.org/Packages/toric.html.",Package,Yes,91,3,91
2043998,"Havas, G. and Robertson, E. F.",Experiment. Math.,2003,article,"G. Havas, C. Ramsay, G. Gamble, and A. Hulpke. ""ACE: A GAP 4 Package Providing an Interface to the Advanced Coset Enumerator."" Available from World Wide Web (http://www.gap-system.org/Share/ace.html), 2003.",Package,Yes,206,3,206
2101831,"Havas, G. and Newman, M. F. and O'Brien, E. A.",Comm. Algebra,2004,article,"Gamble, G., Havas, G., Hulpke, A. (2002). PGRelFind: a GAP example using the ACE share package. http://www.gap-system.org/-gap/Intro/pgrelfind.html (accessed September 2002).",Package,Yes,174,3,174
2891215,"Heckenberger, I. and Lochmann, A. and Vendramin, L.",Transform. Groups,2012,article,"A. M. Cohen, J.W. Knopper, GBNP, A GAP Package for Gröbner Bases of Noncommutative Polynomials, available at http://dam02.win.tue.nl/products/gbnp/.",Package,Yes,148,3,148
2921157,"Hedtke, I. and Murthy, S.",Groups Complex. Cryptol.,2012,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr and C. Nöbauer, SONATA – system of near-rings and their applications, 2008, GAP package, Version 2.4, www.algebra.uni-linz.ac.at/Sonata/.",Package,Yes,180,3,180
2320459,"Helleloid, G. T. and Martin, U.",J. Algebra,2007,article,"The GAP Group, GAP—Groups, Algorithms, and Programming, Version 4.4, packages AutPGrp and SmallGroups, http://www.gap-system.org, 2005.",Package,Yes,135,3,135
3144930,"Heras, J. and Coquand, T. and Mörtberg, A. and Siles, V.",ACM Trans. Comput. Log.,2013,article,"Dumas, J. G., Heckenbach, F., Saunders, B. D., and Welker, V. 2002. GAP homology package. http://www.linalg.org/gap.html.",Package,Yes,121,3,121
2747235,"Herman, A. and Barghi, A. R.",J. Pure Appl. Algebra,2011,article,"L.H. Soicher, The GRAPE package for GAP, Version 4.3,2006. http://www.maths.qmul.ac.uk/simleonard/grape/.",Package,Yes,105,3,105
3963995,"Hernando, F. and Igual, F. D. and Quintana-Ortí, G.",ACM Trans. Math. Software,2019,article,"R. Baart, T. Boothby, J. Cramwinckel, J. Fields, D. Joyner, R. Miller, E. Minkes, E. Roijackers, L. Ruscio, and C. Tjhai. 2012. GUAVA, a GAP package for computing with error-correcting codes, Version 3.12. Retrieved from http://www.southernct.edu/~fields/Guava/.",Package,Yes,262,3,262
2515769,"Herrmann, S. and Jensen, A. and Joswig, M. and Sturmfels, B.",Electron. J. Combin.,2009,article,"J.-G. Dumas, F. Heckenbach, B. D. Saunders, and V. Welker: Simplicial Homology, a (proposed) GAP share package, http://www.cis.udel.edu/simdumas/Homology/.",Package,Yes,155,3,155
2342441,"Hertweck, M. and Soriano, M.",Israel J. Math.,2007,article,"The GAP Group, GAP - Groups, Algorithms, and Programming, Version 4.3, package SmallGroups, 2002, (http://www.gap-system.org).",Package,Yes,126,3,126
3947314,"Herzog, J. and Watanabe, K.",Semigroup Forum,2019,article,"Delgado, M., García-Sánchez, P.A., Morais, J.: Numerical Sgps—a GAP package 95 (2006). http://www.gap-sytem.org/Packages/numericalsgps",Package,Yes,134,3,134
4013970,"Herzog, J. and Hibi, T. and Stamate, D. I.",Israel J. Math.,2019,article,"M. Delgado, P. A. García-Sánchez and J. Morais, numericalsgps, a GAP package on numerical semigroups, http://www.gap-system.org/Packages/numericalsgps.html.",Package,Yes,156,3,156
2228211,"Hiss, G. and Neunhöffer, M. and Noeske, F.",J. Algebra,2006,article,"T. Breuer, GAP package ctbllib, Version 1.1.3, http://www.math.rwth-aachen.de/simThomas.Breuer/ctbllib/.",Package,Yes,104,3,104
2988816,"Hiss, G. and Müller, J. and Noeske, F. and Thackray, J.",LMS J. Comput. Math.,2012,article,"T. Breuer, `CTblLib–a GAP package, version 1.1.3', 2004, http://www.gap-system.org/Packages/ctbllib.html,.",Package,Yes,106,3,106
2988816,"Hiss, G. and Müller, J. and Noeske, F. and Thackray, J.",LMS J. Comput. Math.,2012,article,"J. Müller, M. Neunhöffer and F. Noeske, `orb—a GAP package, Version 3.7', 2011, http://www.gap-system.org/Packages/orb.html.",Package,Yes,124,3,124
2988816,"Hiss, G. and Müller, J. and Noeske, F. and Thackray, J.",LMS J. Comput. Math.,2012,article,"R. A. Wilson, R. A. Parker, S. Nickerson, J. Bray and T. Breuer, `AtlasRep—a GAP interface to the ATLAS of finite group representations, Version 1.4.0', 2008, http://www.gap-system.org/Packages/atlasrep.html.",Package,Yes,208,3,208
1858007,"Höfling, B.",J. Symbolic Comput.,2001,article,"Höfling, B. (2000). CRISP—a GAP 4 share package for computing with radicals, injectors, Schunck classes and projectors of finite solvable groups. Available online at http://simwww-gap.dcs.st-and.ac.uk/simgap/simShare/crisp.html.",Package,Yes,228,3,228
3512631,"Hoge, T. and Röhrle, G.",Electron. J. Combin.,2016,article,"J. Michel. The development version of the CHEVIE package of GAP3. J. Algebra, 435 (2015), 308–336. 
MR3343221",Package,No,109,2,109
3096858,"Hora, J. and Jedlička, P.",J. Algebra Appl.,2014,article,"G. P. Nagy and P. Vojtěchovský, LOOPS: Computing with quasigroups and loops, version 2.0.0, package for GAP, http://www.math.du.edu/loops.",Package,Yes,138,3,138
3510826,"Horn, M. and Nessler, R. and Van Maldeghem, H.",Forum Math.,2016,article,"W. Gamble, A. Hukpke, G. Havas and C. Ramsay, ACE – Advanced coset enumerator, A refereed GAP 4 package, see [7].",Package,No,113,2,113
3510826,"Horn, M. and Nessler, R. and Van Maldeghem, H.",Forum Math.,2016,article,"D. Holt, kbmag – Knuth–Bendix on Monoids and Automatic Groups, A refereed GAP 4 package, see [7].",Package,No,97,2,97
3510826,"Horn, M. and Nessler, R. and Van Maldeghem, H.",Forum Math.,2016,article,"W. Nickel, NQ – Computing nilpotent factor groups of finitely presented groups, A refereed GAP 4 package, see [7].",Package,No,114,2,114
3341822,"Horváth, G.",J. Algebra,2015,article,"E. Aichinger, F. Binder, J. Ecker, P. Mayr, C. Nöbauer, SONATA – system of near-rings and their applications, GAP package, version 2.6, http://www.algebra.uni-linz.ac.at/Sonata/, 2012.",Package,Yes,184,3,184
3685951,"Hoshi, A. and Yamasaki, A.",Mem. Amer. Math. Soc.,2017,article,"J. Opgenorth, W. Plesken, T. Schulz, CARAT, GAP 4 package, version 2.1b1, 2008, available at http://wwwb.math.rwth-aachen.de/carat/.",Package,Yes,132,3,132
3685951,"Hoshi, A. and Yamasaki, A.",Mem. Amer. Math. Soc.,2017,article,"G. Ellis, HAP, GAP 4 package, version 1.10.6, 2012, available at http://hamilton.nuigalway.ie/Hap/www/.",Package,Yes,103,3,103
4025669,"Hoshi, A. and Kang, M. and Yamasaki, A.",J. Algebra,2020,article,"G. Ellis, The GAP package HAP, version 1.11.15, available from http://www.gap-system.org/Packages/hap.html.",Package,Yes,107,3,107
2429460,"Huffman, W. C.",Adv. Math. Commun.,2008,article,"J. Cramwinckel, et. al., GUAVA A GAP 4 Package for Computing with Error-Correcting Codes, http://www.gap-system.org/Packages/guava.html.",Package,Yes,136,3,136
2327052,"Huffman, W. C.",Adv. Math. Commun.,2007,article,"J. Cramwinckel, et. al., ""GUAVA A GAP 4 Package for Computing with Error-Correcting Codes,"" available at http://cadigweb.ew.usna.edu/simwdj/gap/GUAVA/",Package,Yes,150,3,150
2332495,"Huffman, W. C.",Finite Fields Appl.,2007,article,"J. Cramwinckel, et al., GUAVA A GAP 4 Package for Computing with Error-Correcting Codes, http://cadigweb.ew.usna.edu/simwdj/gap/GUAVA/.",Package,Yes,135,3,135
2516425,"Huffman, W. C.",Finite Fields Appl.,2009,article,"J. Cramwinckel, E. Roijackers, R. Baart, E. Minkes, L. Ruscio, C. Tjhai, D. Joyner, GUAVA A GAP4 package for computing with error-correcting codes, http://cadigweb.ew.usna.edu/simwdj/gap/GUAVA/.",Package,Yes,194,3,194
1917425,"Hulpke, A.",Experiment. Math.,2001,article,"F. Celler and M. Neunhöffer, ""XGAP: GAP4 share package"", software, 1999. See http://www-gap.dcs.st-and.ac.uk/gap/Share/xgap.html.",Package,Yes,129,3,129
1917425,"Hulpke, A.",Experiment. Math.,2001,article,"D. F. Holt, C. R. Leedham-Green, E. A. O'Brien,, and S. Rees, ""Smash: matrix groups and G-modules"", GAP software package, 1995.",Package,No,127,2,127
